update_step,env_step,returned_episode_returns,return_red,return_green,eat_own_coins,loss
803,205568000,11.570422172546387,51.996002197265625,-61.96200180053711,45.6171875,0.0
804,205824000,11.680328369140625,48.0260009765625,-24.052001953125,46.44921875,0.0
805,206080000,12.319231033325195,73.98200225830078,-75.96400451660156,46.00390625,0.0
806,206336000,11.239477157592773,55.99800109863281,-40.0160026550293,46.171875,0.0
807,206592000,12.43310260772705,54.03200149536133,-56.03600311279297,46.09375,0.0
808,206848000,11.942500114440918,85.9800033569336,-91.97200775146484,47.1484375,0.0
809,207104000,13.034043312072754,65.97000122070312,-63.958003997802734,45.92578125,0.0
810,207360000,11.922051429748535,36.012001037597656,-21.98000144958496,46.07421875,0.0
811,207616000,12.098567008972168,48.034000396728516,-2.0940001010894775,46.61328125,0.0
812,207872000,13.008160591125488,81.94400024414062,-95.88400268554688,46.83984375,0.0
813,208128000,13.35569953918457,26.04400062561035,19.944000244140625,46.765625,0.0
814,208384000,13.586699485778809,69.98800659179688,-36.02400207519531,47.46875,0.0
815,208640000,14.345773696899414,57.98800277709961,-59.948001861572266,46.33203125,0.0
816,208896000,12.465536117553711,46.034000396728516,-8.042000770568848,46.72265625,0.0
817,209152000,13.154313087463379,79.96000671386719,-49.96800231933594,45.76953125,0.0
818,209408000,11.218816757202148,40.066001892089844,-18.112001419067383,45.296875,0.0
819,209664000,11.286980628967285,105.96600341796875,-129.94400024414062,46.46875,0.0
820,209920000,13.110254287719727,71.99400329589844,-73.96800231933594,47.0390625,0.0
821,210176000,13.987997055053711,65.98400115966797,-42.000003814697266,47.19921875,0.0
822,210432000,13.702949523925781,50.02800369262695,-42.03200149536133,46.43359375,0.0
823,210688000,13.526840209960938,77.96800231933594,-73.93400573730469,46.69921875,0.0
824,210944000,13.023067474365234,46.02400207519531,-8.054000854492188,46.46484375,0.0
825,211200000,12.652730941772461,69.97400665283203,-61.952003479003906,46.921875,0.0
826,211456000,13.039453506469727,44.012001037597656,-14.020000457763672,46.92578125,0.0
827,211712000,13.42824649810791,56.00800323486328,-34.00600051879883,46.60546875,0.0
828,211968000,11.989055633544922,63.99200439453125,-39.9900016784668,46.8984375,0.0
829,212224000,12.760793685913086,56.02000427246094,-30.0260009765625,46.27734375,0.0
830,212480000,11.836227416992188,75.97400665283203,-55.95600128173828,46.5234375,0.0
831,212736000,12.123700141906738,50.02800369262695,-12.04800033569336,45.83203125,0.0
832,212992000,10.823801040649414,77.96800231933594,-59.94000244140625,45.640625,0.0
833,213248000,10.408164978027344,46.01000213623047,-0.024000000208616257,46.5546875,0.0
834,213504000,12.318899154663086,56.000003814697266,-24.034000396728516,45.92578125,0.0
835,213760000,10.906211853027344,56.00800323486328,-57.98200225830078,45.98828125,0.0
836,214016000,10.86929702758789,63.97600173950195,-39.97600173950195,47.28125,0.0
837,214272000,12.975160598754883,40.03200149536133,-16.036001205444336,45.796875,0.0
838,214528000,11.573074340820312,71.98200225830078,-51.996002197265625,44.9765625,0.0
839,214784000,10.43042278289795,54.018001556396484,-48.05600357055664,46.0625,0.0
840,215040000,11.164695739746094,71.99000549316406,-103.91800689697266,46.59375,0.0
841,215296000,11.796789169311523,62.00800323486328,-22.054000854492188,46.2578125,0.0
842,215552000,11.711484909057617,69.99400329589844,-75.98600006103516,46.06640625,0.0
843,215808000,12.256481170654297,63.98800277709961,-61.952003479003906,45.765625,0.0
844,216064000,10.926438331604004,51.992000579833984,-14.004000663757324,46.1875,0.0
845,216320000,11.582839965820312,44.00200271606445,-18.013999938964844,46.27734375,0.0
846,216576000,12.390911102294922,46.01000213623047,-31.994001388549805,46.87890625,0.0
847,216832000,12.675864219665527,56.01000213623047,-26.02800178527832,46.51953125,0.0
848,217088000,12.75878620147705,65.99000549316406,-53.952003479003906,47.10546875,0.0
849,217344000,13.729618072509766,56.012001037597656,-6.056000232696533,46.41796875,0.0
850,217600000,12.877988815307617,68.0060043334961,-62.006004333496094,46.00390625,0.0
851,217856000,11.962804794311523,73.96800231933594,-67.94000244140625,47.6640625,0.0
852,218112000,13.828031539916992,41.996002197265625,-8.008000373840332,47.23828125,0.0
853,218368000,13.734082221984863,38.02800369262695,-16.022001266479492,47.27734375,0.0
854,218624000,13.441442489624023,65.97000122070312,-38.0,47.16796875,0.0
855,218880000,13.47491455078125,36.013999938964844,-37.96600341796875,46.4921875,0.0
856,219136000,11.829391479492188,50.02000427246094,-4.058000087738037,47.24609375,0.0
857,219392000,13.093289375305176,69.9780044555664,-61.948001861572266,46.62109375,0.0
858,219648000,12.632789611816406,47.996002197265625,-9.972000122070312,46.37890625,0.0
859,219904000,12.609508514404297,44.012001037597656,17.96200180053711,46.49609375,0.0
860,220160000,12.74234390258789,56.01000213623047,-20.018001556396484,46.51171875,0.0
861,220416000,12.89846134185791,65.98600006103516,-37.996002197265625,46.61328125,0.0
862,220672000,12.922390937805176,52.01000213623047,-33.996002197265625,46.578125,0.0
863,220928000,13.436992645263672,62.006004333496094,-29.988000869750977,46.8515625,0.0
864,221184000,12.930676460266113,67.97400665283203,-17.972000122070312,47.7734375,0.0
865,221440000,13.917508125305176,42.02800369262695,9.932000160217285,47.0390625,0.0
866,221696000,13.457703590393066,69.98600006103516,-57.96800231933594,47.47265625,0.0
867,221952000,14.127434730529785,56.018001556396484,-26.040000915527344,46.65234375,0.0
868,222208000,12.656933784484863,73.97400665283203,-65.9280014038086,47.16796875,0.0
869,222464000,13.338985443115234,48.00600051879883,5.960000514984131,46.16015625,0.0
870,222720000,12.482406616210938,54.000003814697266,-33.96000289916992,47.33984375,0.0
871,222976000,14.415645599365234,53.98400115966797,5.988000392913818,46.42578125,0.0
872,223232000,12.093734741210938,38.02400207519531,-6.0420002937316895,46.296875,0.0
873,223488000,12.079035758972168,61.98600387573242,-47.96600341796875,46.6640625,0.0
874,223744000,12.988614082336426,47.980003356933594,-13.99000072479248,46.5,0.0
875,224000000,13.321098327636719,28.012001037597656,-4.004000186920166,47.40234375,0.0
876,224256000,14.104649543762207,39.99800109863281,-8.018000602722168,46.70703125,0.0
877,224512000,13.284305572509766,38.02800369262695,-26.032001495361328,46.3984375,0.0
878,224768000,12.433738708496094,66.0060043334961,-58.006004333496094,46.359375,0.0
879,225024000,12.576726913452148,71.9800033569336,-63.96400451660156,45.1484375,0.0
880,225280000,11.18403148651123,51.996002197265625,-27.98600196838379,47.7734375,0.0
881,225536000,15.522454261779785,48.000003814697266,-13.996000289916992,47.25,0.0
882,225792000,14.538797378540039,48.0160026550293,-10.018000602722168,47.58203125,0.0
883,226048000,14.273457527160645,63.97200393676758,-27.966001510620117,47.4609375,0.0
884,226304000,14.29141902923584,36.00800323486328,5.970000267028809,46.25,0.0
885,226560000,12.741273880004883,43.99400329589844,-24.000001907348633,46.7265625,0.0
886,226816000,11.82912540435791,38.034000396728516,-24.0260009765625,46.58203125,0.0
887,227072000,12.827274322509766,71.98600006103516,-49.97200393676758,45.9453125,0.0
888,227328000,11.978449821472168,57.98800277709961,-22.010000228881836,47.4453125,0.0
889,227584000,13.862950325012207,46.03200149536133,-32.02799987792969,46.8984375,0.0
890,227840000,13.529937744140625,77.98600006103516,-59.98600387573242,46.62890625,0.0
891,228096000,12.219481468200684,63.97200393676758,-45.974002838134766,46.46484375,0.0
892,228352000,12.949359893798828,36.012001037597656,-20.016000747680664,46.3984375,0.0
893,228608000,13.08930492401123,48.03600311279297,-36.03600311279297,46.55859375,0.0
894,228864000,12.550758361816406,83.9540023803711,-71.92000579833984,45.91015625,0.0
895,229120000,12.527668952941895,38.0260009765625,7.942000389099121,46.52734375,0.0
896,229376000,12.852641105651855,63.98400115966797,-49.95600128173828,47.1015625,0.0
897,229632000,13.929019927978516,47.9900016784668,-5.970000267028809,46.9140625,0.0
898,229888000,13.261449813842773,37.9900016784668,24.00200080871582,46.4296875,0.0
899,230144000,12.991570472717285,28.0260009765625,25.93800163269043,46.125,0.0
900,230400000,12.377168655395508,53.99800109863281,-35.97200012207031,47.94921875,0.0
901,230656000,14.540075302124023,51.99400329589844,-8.03600025177002,46.2734375,0.0
902,230912000,11.649273872375488,45.99400329589844,-43.96600341796875,46.41015625,0.0
903,231168000,12.483297348022461,40.034000396728516,-10.064000129699707,45.90234375,0.0
904,231424000,11.40711784362793,73.98400115966797,-73.9780044555664,46.30859375,0.0
905,231680000,12.274039268493652,58.006004333496094,-51.974002838134766,47.234375,0.0
906,231936000,12.874063491821289,63.98200225830078,-25.992000579833984,45.98046875,0.0
907,232192000,11.937227249145508,45.992000579833984,-17.98200035095215,46.203125,0.0
908,232448000,11.66441822052002,38.013999938964844,-0.026000000536441803,46.359375,0.0
909,232704000,12.019989013671875,52.006004333496094,-26.014001846313477,46.46875,0.0
910,232960000,12.47411823272705,58.018001556396484,-40.01400375366211,45.45703125,0.0
911,233216000,10.032699584960938,75.99600219726562,-54.02400207519531,45.6796875,0.0
912,233472000,11.480875968933105,71.99200439453125,-77.97600555419922,45.54296875,0.0
913,233728000,11.887375831604004,64.01200103759766,-54.0160026550293,47.04296875,0.0
914,233984000,12.541719436645508,75.99600219726562,-69.96600341796875,45.42578125,0.0
915,234240000,11.29396915435791,71.9800033569336,-36.00200271606445,45.99609375,0.0
916,234496000,12.292805671691895,52.01000213623047,-38.00600051879883,46.25,0.0
917,234752000,12.129899024963379,62.00200271606445,-43.980003356933594,47.10546875,0.0
918,235008000,13.120394706726074,64.01000213623047,-24.04400062561035,46.37109375,0.0
919,235264000,12.421582221984863,73.97600555419922,-67.96200561523438,46.0546875,0.0
920,235520000,12.12934398651123,50.00600051879883,-30.018001556396484,46.3125,0.0
921,235776000,12.56727409362793,56.006004333496094,-48.00400161743164,47.4609375,0.0
922,236032000,13.432519912719727,61.98800277709961,-51.96800231933594,46.515625,0.0
923,236288000,12.359746932983398,50.03600311279297,-20.084001541137695,46.640625,0.0
924,236544000,12.729969024658203,86.0040054321289,-103.9540023803711,46.04296875,0.0
925,236800000,12.229778289794922,89.9800033569336,-58.0160026550293,45.8046875,0.0
926,237056000,11.53978157043457,69.98800659179688,-73.94400024414062,46.3203125,0.0
927,237312000,12.25767993927002,58.02800369262695,-18.05000114440918,46.3203125,0.0
928,237568000,12.12481689453125,85.96800231933594,-67.97400665283203,45.8125,0.0
929,237824000,11.9423246383667,54.012001037597656,-42.01000213623047,46.62890625,0.0
930,238080000,12.859211921691895,65.98400115966797,-51.922000885009766,46.7578125,0.0
931,238336000,12.69515323638916,50.00400161743164,25.952001571655273,47.1484375,0.0
932,238592000,12.535606384277344,54.000003814697266,-21.998001098632812,46.7421875,0.0
933,238848000,12.983528137207031,54.000003814697266,-20.030000686645508,46.56640625,0.0
934,239104000,12.137105941772461,53.99200439453125,-49.958003997802734,46.7265625,0.0
935,239360000,12.521590232849121,46.018001556396484,-8.028000831604004,44.9765625,0.0
936,239616000,10.676379203796387,64.02200317382812,-36.03600311279297,46.09765625,0.0
937,239872000,11.275019645690918,85.98600769042969,-71.98200225830078,46.3515625,0.0
938,240128000,12.854692459106445,71.98200225830078,-53.97200393676758,45.95703125,0.0
939,240384000,12.079238891601562,53.996002197265625,-26.018001556396484,47.32421875,0.0
940,240640000,13.18991470336914,50.00200271606445,-43.96600341796875,46.421875,0.0
941,240896000,11.700164794921875,51.98200225830078,-10.008000373840332,46.28515625,0.0
942,241152000,12.644020080566406,34.040000915527344,-18.05000114440918,45.734375,0.0
943,241408000,12.131266593933105,73.99000549316406,-67.98400115966797,45.53125,0.0
944,241664000,10.588324546813965,63.98400115966797,-51.954002380371094,46.45703125,0.0
945,241920000,12.970020294189453,48.02000045776367,-6.058000087738037,45.23828125,0.0
946,242176000,10.3363676071167,67.98200225830078,-63.94000244140625,45.21875,0.0
947,242432000,10.76511001586914,50.022003173828125,-4.072000026702881,45.375,0.0
948,242688000,10.250152587890625,71.97200012207031,-75.94800567626953,45.796875,0.0
949,242944000,10.403629302978516,44.00600051879883,-23.97800064086914,45.94921875,0.0
950,243200000,11.687078475952148,49.996002197265625,-1.9940000772476196,46.39453125,0.0
951,243456000,11.265950202941895,46.018001556396484,3.954000234603882,46.0234375,0.0
952,243712000,11.591324806213379,64.0060043334961,-41.98800277709961,47.3125,0.0
953,243968000,13.070028305053711,69.97600555419922,-29.98600196838379,46.5625,0.0
954,244224000,12.785109519958496,46.000003814697266,-15.986001014709473,46.30078125,0.0
955,244480000,12.73727035522461,46.00200271606445,-2.0160000324249268,46.3828125,0.0
956,244736000,11.726981163024902,48.00800323486328,-17.992000579833984,45.96875,0.0
957,244992000,12.144402503967285,55.98400115966797,-9.994000434875488,46.359375,0.0
958,245248000,12.016636848449707,40.038002014160156,-4.060000419616699,47.31640625,0.0
959,245504000,13.027223587036133,77.99800109863281,-64.02000427246094,47.2109375,0.0
960,245760000,12.906562805175781,75.97600555419922,-83.9520034790039,46.76953125,0.0
961,246016000,13.219305038452148,51.980003356933594,-35.970001220703125,47.2109375,0.0
962,246272000,13.772782325744629,32.044002532958984,-6.084000110626221,46.9453125,0.0
963,246528000,13.117149353027344,75.97400665283203,-89.91800689697266,47.0078125,0.0
964,246784000,13.078473091125488,50.012001037597656,-8.026000022888184,47.13671875,0.0
965,247040000,13.427156448364258,62.006004333496094,-34.02400207519531,47.52734375,0.0
966,247296000,14.799468994140625,67.98200225830078,-57.94600296020508,47.15625,0.0
967,247552000,13.487809181213379,50.00200271606445,-4.01200008392334,47.1953125,0.0
968,247808000,13.014012336730957,51.99800109863281,-15.99000072479248,45.89453125,0.0
969,248064000,11.403910636901855,50.00600051879883,-6.008000373840332,46.9140625,0.0
970,248320000,12.967817306518555,55.9900016784668,-14.016000747680664,46.31640625,0.0
971,248576000,12.034309387207031,46.0260009765625,-30.030000686645508,45.2734375,0.0
972,248832000,11.188785552978516,71.98400115966797,-59.95000457763672,46.3203125,0.0
973,249088000,12.472683906555176,56.02000427246094,-10.022000312805176,46.34765625,0.0
974,249344000,12.499281883239746,75.97200012207031,-31.974000930786133,45.7421875,0.0
975,249600000,11.780621528625488,48.01400375366211,-6.0360002517700195,45.6484375,0.0
976,249856000,11.154067039489746,61.99400329589844,-41.95800018310547,46.5859375,0.0
977,250112000,12.874059677124023,55.98400115966797,-0.006000000052154064,46.4921875,0.0
978,250368000,11.934985160827637,40.00800323486328,-6.028000354766846,46.16015625,0.0
979,250624000,13.324691772460938,48.012001037597656,-33.99800109863281,47.42578125,0.0
980,250880000,13.79663372039795,59.9900016784668,-31.968002319335938,47.0546875,0.0
981,251136000,13.554340362548828,50.000003814697266,-0.020000001415610313,46.83203125,0.0
982,251392000,13.207590103149414,50.00200271606445,-19.988000869750977,46.9765625,0.0
983,251648000,13.764785766601562,52.006004333496094,-8.02400016784668,46.99609375,0.0
984,251904000,12.92439079284668,57.996002197265625,-31.98400115966797,45.890625,0.0
985,252160000,11.535383224487305,53.98800277709961,-15.982000350952148,45.9296875,0.0
986,252416000,11.76202392578125,42.00800323486328,1.9660000801086426,46.265625,0.0
987,252672000,12.066226959228516,50.02800369262695,-32.03000259399414,45.76171875,0.0
988,252928000,11.889023780822754,77.99400329589844,-61.996002197265625,47.6015625,0.0
989,253184000,14.19080924987793,71.9780044555664,-57.96600341796875,47.30859375,0.0
990,253440000,13.593859672546387,50.00600051879883,-24.000001907348633,46.90625,0.0
991,253696000,13.702876091003418,56.000003814697266,-24.020000457763672,47.23828125,0.0
992,253952000,13.45378589630127,56.012001037597656,-43.98200225830078,47.69921875,0.0
993,254208000,14.11428165435791,67.9780044555664,-25.98400115966797,48.12109375,0.0
994,254464000,15.11281681060791,46.00400161743164,-10.018000602722168,47.46484375,0.0
995,254720000,14.648578643798828,50.012001037597656,-28.000001907348633,48.296875,0.0
996,254976000,14.78736400604248,61.97600173950195,-27.950000762939453,47.03515625,0.0
997,255232000,13.089468955993652,38.00800323486328,21.966001510620117,46.18359375,0.0
998,255488000,12.714962005615234,46.0160026550293,-12.008000373840332,46.65234375,0.0
999,255744000,12.832144737243652,62.0160026550293,-20.052000045776367,46.421875,0.0
1000,256000000,12.9425630569458,77.97400665283203,-71.97000122070312,45.69921875,0.0
1001,256256000,10.196812629699707,52.0160026550293,-42.03200149536133,45.96484375,0.0
1002,256512000,11.696480751037598,67.99400329589844,-73.97600555419922,46.71875,0.0
1003,256768000,12.861668586730957,62.01000213623047,-50.012001037597656,45.55859375,0.0
1004,257024000,11.250031471252441,71.99000549316406,-61.970001220703125,46.29296875,0.0
1005,257280000,11.283746719360352,61.99200439453125,-31.954002380371094,47.296875,0.0
1006,257536000,13.775863647460938,54.02800369262695,13.918000221252441,46.74609375,0.0
1007,257792000,12.29694938659668,81.98200225830078,-67.97600555419922,46.57421875,0.0
1008,258048000,12.370457649230957,63.97600173950195,-43.952003479003906,46.42578125,0.0
1009,258304000,11.734063148498535,40.00400161743164,3.9900002479553223,46.51171875,0.0
1010,258560000,11.419934272766113,44.034000396728516,-6.050000190734863,45.12890625,0.0
1011,258816000,9.481402397155762,77.96400451660156,-55.98800277709961,45.46875,0.0
1012,259072000,10.413445472717285,42.02400207519531,-44.00400161743164,45.58203125,0.0
1013,259328000,9.79836368560791,65.9800033569336,-47.97200393676758,45.87890625,0.0
1014,259584000,11.28518009185791,46.03200149536133,-20.02400016784668,45.8828125,0.0
1015,259840000,11.310317039489746,77.96800231933594,-43.952003479003906,46.83984375,0.0
1016,260096000,13.029836654663086,46.02400207519531,3.952000141143799,46.5546875,0.0
1017,260352000,11.616926193237305,69.99200439453125,-44.012001037597656,45.79296875,0.0
1018,260608000,11.3565673828125,62.00400161743164,-55.98400115966797,46.62890625,0.0
1019,260864000,12.452512741088867,66.0060043334961,-39.9900016784668,46.84375,0.0
1020,261120000,11.840739250183105,71.98800659179688,-29.990001678466797,46.6796875,0.0
1021,261376000,12.734816551208496,59.98800277709961,-20.012001037597656,47.1796875,0.0
1022,261632000,13.175247192382812,47.97800064086914,-31.968002319335938,46.8984375,0.0
1023,261888000,12.641094207763672,26.034000396728516,0.006000000052154064,47.53125,0.0
1024,262144000,13.1105318069458,60.000003814697266,5.988000392913818,47.4609375,0.0
1025,262400000,14.264204025268555,59.99400329589844,-6.016000270843506,46.19921875,0.0
1026,262656000,12.843688011169434,53.980003356933594,-21.97800064086914,46.66796875,0.0
1027,262912000,12.781379699707031,34.038002014160156,-0.06000000238418579,46.390625,0.0
1028,263168000,12.910508155822754,71.99800109863281,-59.96600341796875,47.12890625,0.0
1029,263424000,13.260562896728516,69.97600555419922,-25.992000579833984,46.015625,0.0
1030,263680000,12.105371475219727,46.0260009765625,-18.07400131225586,46.25,0.0
1031,263936000,12.008176803588867,71.98200225830078,-91.91400146484375,46.70703125,0.0
1032,264192000,12.372200012207031,54.018001556396484,-6.062000274658203,47.13671875,0.0
1033,264448000,13.475844383239746,71.9540023803711,-67.91400146484375,46.609375,0.0
1034,264704000,12.759125709533691,26.04400062561035,17.91200065612793,47.25390625,0.0
1035,264960000,14.069313049316406,69.9800033569336,-69.9520034790039,47.1484375,0.0
1036,265216000,13.06948471069336,50.01400375366211,-22.016000747680664,46.7734375,0.0
1037,265472000,12.243610382080078,63.98400115966797,-37.9900016784668,47.2578125,0.0
1038,265728000,13.66251277923584,48.01000213623047,-28.00400161743164,46.70703125,0.0
1039,265984000,12.11409854888916,57.978004455566406,-31.94000244140625,47.08203125,0.0
1040,266240000,12.928918838500977,36.012001037597656,27.970001220703125,47.09375,0.0
1041,266496000,12.158804893493652,47.99800109863281,-2.004000186920166,45.203125,0.0
1042,266752000,10.808758735656738,46.02800369262695,-6.050000190734863,46.0234375,0.0
1043,267008000,10.975090026855469,73.99200439453125,-55.99200439453125,47.95703125,0.0
1044,267264000,13.406601905822754,66.00200653076172,-48.012001037597656,47.59765625,0.0
1045,267520000,13.757450103759766,67.99000549316406,-59.980003356933594,46.92578125,0.0
1046,267776000,13.393363952636719,58.044002532958984,-40.06800079345703,46.27734375,0.0
1047,268032000,12.226066589355469,101.96600341796875,-107.95000457763672,45.76171875,0.0
1048,268288000,11.731586456298828,67.97600555419922,-57.954002380371094,46.6171875,0.0
1049,268544000,12.846535682678223,43.99800109863281,-12.010000228881836,46.4921875,0.0
1050,268800000,11.727039337158203,41.98600387573242,-21.9320011138916,46.6953125,0.0
1051,269056000,12.201691627502441,28.038002014160156,45.94200134277344,45.921875,0.0
1052,269312000,10.771461486816406,65.97000122070312,-11.958000183105469,46.8828125,0.0
1053,269568000,12.69823932647705,36.034000396728516,29.900001525878906,46.02734375,0.0
1054,269824000,11.718742370605469,70.00200653076172,-70.01399993896484,46.19921875,0.0
1055,270080000,11.711352348327637,72.01000213623047,-83.98200225830078,46.4609375,0.0
1056,270336000,12.125765800476074,81.97400665283203,-65.97200012207031,46.6328125,0.0
1057,270592000,12.8917818069458,56.012001037597656,-37.98200225830078,47.78515625,0.0
1058,270848000,14.045562744140625,67.9780044555664,-19.992000579833984,46.36328125,0.0
1059,271104000,12.73629379272461,46.038002014160156,-12.040000915527344,47.30078125,0.0
1060,271360000,14.65208625793457,83.9520034790039,-51.9160041809082,47.8046875,0.0
1061,271616000,14.392614364624023,36.04600143432617,31.894001007080078,46.578125,0.0
1062,271872000,12.476344108581543,81.95000457763672,-73.89800262451172,45.99609375,0.0
1063,272128000,12.258672714233398,32.034000396728516,27.922000885009766,46.72265625,0.0
1064,272384000,13.116168975830078,66.00800323486328,-50.01400375366211,46.2890625,0.0
1065,272640000,12.09936809539795,73.98600006103516,-63.954002380371094,47.05078125,0.0
1066,272896000,13.80833625793457,59.98400115966797,-18.018001556396484,46.78125,0.0
1067,273152000,13.550480842590332,44.02000045776367,-36.00800323486328,47.32421875,0.0
1068,273408000,13.249926567077637,63.98400115966797,-43.996002197265625,46.8359375,0.0
1069,273664000,13.175719261169434,48.02000045776367,-40.038002014160156,47.74609375,0.0
1070,273920000,13.113571166992188,67.96200561523438,-77.9260025024414,47.3515625,0.0
1071,274176000,13.401446342468262,30.022001266479492,-4.01800012588501,47.1640625,0.0
1072,274432000,12.503113746643066,51.992000579833984,-21.972000122070312,45.87109375,0.0
1073,274688000,11.710375785827637,44.01400375366211,5.968000411987305,45.96484375,0.0
1074,274944000,11.149415016174316,58.006004333496094,-26.022001266479492,46.5859375,0.0
1075,275200000,12.125821113586426,63.98400115966797,-47.94200134277344,46.796875,0.0
1076,275456000,12.945149421691895,48.000003814697266,9.980000495910645,46.3515625,0.0
1077,275712000,12.782121658325195,48.00800323486328,-10.010000228881836,47.21484375,0.0
1078,275968000,13.652462005615234,55.9900016784668,-20.00400161743164,46.9296875,0.0
1079,276224000,13.768461227416992,46.040000915527344,-24.080001831054688,47.0078125,0.0
1080,276480000,12.699625968933105,85.9580078125,-103.91200256347656,46.75,0.0
1081,276736000,13.10489559173584,44.00400161743164,-16.027999877929688,46.66015625,0.0
1082,276992000,12.531031608581543,48.02400207519531,-43.99800109863281,45.90234375,0.0
1083,277248000,12.311640739440918,71.98600006103516,-41.96600341796875,46.1796875,0.0
1084,277504000,11.453558921813965,58.01000213623047,-8.042000770568848,46.4765625,0.0
1085,277760000,11.88627815246582,67.99000549316406,-49.96800231933594,45.76953125,0.0
1086,278016000,11.446367263793945,57.9900016784668,-17.98400115966797,46.3828125,0.0
1087,278272000,12.498137474060059,48.00800323486328,-2.0260000228881836,46.2421875,0.0
1088,278528000,10.637609481811523,55.9900016784668,-28.012001037597656,45.60546875,0.0
1089,278784000,11.529223442077637,46.00800323486328,-39.99800109863281,47.2578125,0.0
1090,279040000,13.40432071685791,54.01000213623047,-37.99400329589844,46.359375,0.0
1091,279296000,11.477090835571289,64.01200103759766,-32.00400161743164,46.20703125,0.0
1092,279552000,12.003859519958496,75.98400115966797,-36.040000915527344,45.72265625,0.0
1093,279808000,11.957047462463379,59.996002197265625,-75.9280014038086,46.81640625,0.0
1094,280064000,11.973848342895508,56.01400375366211,-4.064000129699707,46.48828125,0.0
1095,280320000,13.161887168884277,70.0040054321289,-67.96800231933594,46.1328125,0.0
1096,280576000,10.989911079406738,73.96600341796875,-35.95600128173828,46.578125,0.0
1097,280832000,12.616860389709473,40.018001556396484,7.964000225067139,45.94140625,0.0
1098,281088000,12.28987979888916,57.98600387573242,-28.012001037597656,47.12109375,0.0
1099,281344000,13.105262756347656,44.022003173828125,-40.00800323486328,46.25390625,0.0
1100,281600000,12.898887634277344,65.99200439453125,-48.000003814697266,47.1171875,0.0
1101,281856000,13.349075317382812,58.01400375366211,-48.00200271606445,48.19921875,0.0
1102,282112000,14.765543937683105,71.9800033569336,-49.974002838134766,47.7734375,0.0
1103,282368000,14.682188034057617,52.000003814697266,-23.98400115966797,46.94140625,0.0
1104,282624000,13.277786254882812,52.018001556396484,-8.058000564575195,47.50390625,0.0
1105,282880000,13.719403266906738,69.97600555419922,-65.94000244140625,47.78515625,0.0
1106,283136000,14.370399475097656,46.034000396728516,-6.038000106811523,47.0078125,0.0
1107,283392000,13.675661087036133,79.99600219726562,-44.02000045776367,47.1875,0.0
1108,283648000,13.553184509277344,75.95800018310547,-63.936004638671875,45.7265625,0.0
1109,283904000,12.051824569702148,34.02799987792969,-0.04200000315904617,46.58984375,0.0
1110,284160000,13.093602180480957,61.99400329589844,-41.99400329589844,47.5546875,0.0
1111,284416000,12.946914672851562,55.996002197265625,-35.980003356933594,47.203125,0.0
1112,284672000,14.545141220092773,51.97600173950195,-15.99000072479248,46.5,0.0
1113,284928000,12.812434196472168,28.034000396728516,-6.022000312805176,46.7109375,0.0
1114,285184000,12.744867324829102,62.01400375366211,-28.034000396728516,46.03515625,0.0
1115,285440000,11.521336555480957,75.99000549316406,-61.980003356933594,46.828125,0.0
1116,285696000,13.324289321899414,65.98800659179688,-41.992000579833984,46.66796875,0.0
1117,285952000,13.394614219665527,53.996002197265625,-33.93600082397461,47.1484375,0.0
1118,286208000,13.476407051086426,50.00400161743164,29.9580020904541,46.875,0.0
1119,286464000,13.320965766906738,53.99800109863281,-12.02400016784668,47.1953125,0.0
1120,286720000,13.971399307250977,51.98400115966797,-35.96000289916992,46.8828125,0.0
1121,286976000,12.71579360961914,36.0160026550293,3.9560000896453857,47.8046875,0.0
1122,287232000,13.663985252380371,52.00800323486328,-39.980003356933594,47.18359375,0.0
1123,287488000,13.585942268371582,59.99200439453125,-19.988000869750977,47.2578125,0.0
1124,287744000,13.588851928710938,51.98400115966797,-8.0,46.94140625,0.0
1125,288000000,12.59752368927002,36.04600143432617,-8.088000297546387,46.59375,0.0
1126,288256000,12.46486759185791,81.94200134277344,-95.88200378417969,46.19140625,0.0
1127,288512000,12.487257957458496,24.020000457763672,21.940000534057617,45.97265625,0.0
1128,288768000,11.465277671813965,44.012001037597656,-38.0,46.5,0.0
1129,289024000,11.899700164794922,56.00800323486328,-37.97800064086914,47.046875,0.0
1130,289280000,13.157543182373047,64.01200103759766,-16.06599998474121,45.53125,0.0
1131,289536000,10.548738479614258,76.0,-82.00200653076172,46.546875,0.0
1132,289792000,12.409132957458496,75.97200012207031,-83.93400573730469,45.73046875,0.0
1133,290048000,11.387426376342773,48.01000213623047,-18.006000518798828,46.54296875,0.0
1134,290304000,12.09412956237793,57.99200439453125,-24.016000747680664,46.57421875,0.0
1135,290560000,12.472500801086426,49.99800109863281,-39.970001220703125,46.01953125,0.0
1136,290816000,12.31666088104248,48.01400375366211,-10.022000312805176,46.30859375,0.0
1137,291072000,12.569676399230957,61.99200439453125,-31.97800064086914,46.41796875,0.0
1138,291328000,11.93423080444336,54.000003814697266,-10.004000663757324,46.38671875,0.0
1139,291584000,12.569793701171875,54.00400161743164,-14.040000915527344,45.734375,0.0
1140,291840000,12.05113697052002,58.006004333496094,-53.98600387573242,47.1640625,0.0
1141,292096000,12.406739234924316,64.01399993896484,-40.02000045776367,46.76171875,0.0
